image,Accuracy,IoU,Precision,Recall,Dice,AUC
10243,0.9280437231063843,0.2935076057910919,0.8195682168006897,0.3137833774089813,0.45381659269332886,0.7756363379921609
10244,0.9267562627792358,0.3014841675758362,0.8953797221183777,0.3124922811985016,0.4632928669452667,0.8360358369314886
10245,0.9462875127792358,0.35398030281066895,0.745330810546875,0.40268513560295105,0.5228736400604248,0.8922746958190445
10254,0.9162750244140625,0.23808440566062927,0.8699085712432861,0.24687425792217255,0.3846012353897095,0.8072740286290575
10262,0.9036250114440918,0.24485798180103302,0.8735150098800659,0.25385865569114685,0.39339104294776917,0.8093077857183322
10263,0.9279875159263611,0.2657873034477234,0.9185201525688171,0.2722051739692688,0.41995570063591003,0.8159145878208891
10267,0.9389312267303467,0.2709297239780426,0.8322255611419678,0.28658246994018555,0.42634886503219604,0.834126518324519
10275,0.9251750111579895,0.34241458773612976,0.8688501715660095,0.36107733845710754,0.5101472735404968,0.8660422669781158
10277,0.9317749738693237,0.26188382506370544,0.886067271232605,0.2710097134113312,0.4150680601596832,0.8083288907760807
10287,0.9351562261581421,0.3384134769439697,0.7379032373428345,0.3846488296985626,0.5056934356689453,0.8266874825077022
10295,0.9239312410354614,0.2175506204366684,0.9373961091041565,0.22075803577899933,0.35735782980918884,0.8347700924124561
10304,0.9544126391410828,0.4720551371574402,0.6602979898452759,0.6234690546989441,0.6413552165031433,0.904293769456458
10306,0.605620265007019,0.10443030297756195,0.10469269752502441,0.9765625,0.1891116201877594,0.931670762934861
10334,0.9749069213867188,0.5778263211250305,0.8831385374069214,0.6256653070449829,0.7324333786964417,0.9649443452184101
10337,0.915793776512146,0.40189069509506226,0.4403739273548126,0.8213949203491211,0.5733552575111389,0.946466758598985
10341,0.9258570075035095,0.4147091507911682,0.49774450063705444,0.7131316065788269,0.5862818360328674,0.9035975301941976
10344,0.9348381161689758,0.4181642532348633,0.4773353934288025,0.7713419795036316,0.5897261500358582,0.9457138535025423
10355,0.9404215812683105,0.35715121030807495,0.46013838052749634,0.6147508025169373,0.5263248682022095,0.8571441386174222
10359,0.9522377252578735,0.5504176020622253,0.6100011467933655,0.8492849469184875,0.7100249528884888,0.9680463325819808
10372,0.9580700397491455,0.5242480039596558,0.6457955241203308,0.735826313495636,0.6878775954246521,0.9466374884427251
10374,0.8889477849006653,0.35171499848365784,0.38961583375930786,0.783342719078064,0.5203981399536133,0.9250602204006171
10376,0.9504414796829224,0.448657751083374,0.6051307320594788,0.634382963180542,0.6194116473197937,0.8793890211182647
10380,0.7673346400260925,0.19702741503715515,0.202510267496109,0.8791868090629578,0.32919448614120483,0.914867954417094
10386,0.8352233171463013,0.2213529646396637,0.23132413625717163,0.8370069861412048,0.36247172951698303,0.9218070213104401
10406,0.858455240726471,0.26362305879592896,0.2819725573062897,0.8020209074020386,0.41724953055381775,0.9097267350805924
10409,0.9456479549407959,0.4928823709487915,0.5946406722068787,0.7422837018966675,0.6603097319602966,0.9431696513117684
10413,0.9624524116516113,0.5418537259101868,0.7112651467323303,0.6946513056755066,0.7028600573539734,0.9430353001897532
10424,0.9215071201324463,0.4206070303916931,0.4858381748199463,0.758025050163269,0.5921511054039001,0.9385611159619579
10429,0.924861490726471,0.397012859582901,0.4486311376094818,0.7753095030784607,0.5683739185333252,0.9439896274683993
10437,0.9387010931968689,0.5285452604293823,0.611143171787262,0.7963636517524719,0.6915664076805115,0.9486124618406004
10440,0.9345676302909851,0.40947264432907104,0.4805179834365845,0.734711766242981,0.5810295939445496,0.9343476355700575
10446,0.9613703489303589,0.5262110233306885,0.7679643630981445,0.6256904006004333,0.6895652413368225,0.9399120382245431
10448,0.8967494964599609,0.30125951766967773,0.3322564959526062,0.7635486125946045,0.46302756667137146,0.9032085847222743
10457,0.968847393989563,0.5309547185897827,0.7371635437011719,0.6549437046051025,0.6936256289482117,0.950905865767762
10471,0.9558410048484802,0.5460006594657898,0.6562374830245972,0.7647241950035095,0.7063394784927368,0.9472803756710816
10487,0.9560898542404175,0.5486597418785095,0.7260818481445312,0.6918653845787048,0.7085607647895813,0.9473575569951762
10492,0.9038153290748596,0.4070046842098236,0.45286521315574646,0.8007612824440002,0.5785406231880188,0.9299606790980005
10495,0.9508093595504761,0.5220271348953247,0.6457276344299316,0.731545627117157,0.685962975025177,0.9515496161399515
10500,0.9412872195243835,0.4994003176689148,0.569789469242096,0.8016883730888367,0.6661334037780762,0.9529821057668604
