run_name,num_samples,wandb_group,model_class,Accuracy,IoU,Precision,Recall,Dice,AUC,model_type
resnet50_unet_weights_id:A_run:5_rep:1_ns:4,4,resnet50_unet | lr:0.001 | weights_id:A | n_samples:4,resnet50_unet,0.9480998307466508,0.652715340256691,0.8150733947753906,0.7716594576835633,0.7895621985197068,0.963230296082336,ResNet50 - Fine-tuned (lr=1e-3)
resnet50_unet_weights_id:A_run:5_rep:2_ns:4,4,resnet50_unet | lr:0.001 | weights_id:A | n_samples:4,resnet50_unet,0.9480992048978806,0.6503128081560134,0.8202992856502533,0.7636199623346329,0.7877553045749665,0.9622129761119956,ResNet50 - Fine-tuned (lr=1e-3)
resnet50_unet_weights_id:A_run:5_rep:3_ns:4,4,resnet50_unet | lr:0.001 | weights_id:A | n_samples:4,resnet50_unet,0.9469042390584944,0.6477937638759613,0.8062786161899567,0.7731365740299225,0.7858867615461349,0.9630377917732068,ResNet50 - Fine-tuned (lr=1e-3)
resnet50_unet_weights_id:A_run:1_rep:1_ns:6,6,resnet50_unet | lr:0.001 | weights_id:A | n_samples:6,resnet50_unet,0.9487410873174668,0.6565339386463165,0.8167858302593232,0.7739341884851456,0.7924497067928314,0.9634694237026136,ResNet50 - Fine-tuned (lr=1e-3)
resnet50_unet_weights_id:A_run:1_rep:2_ns:6,6,resnet50_unet | lr:0.001 | weights_id:A | n_samples:6,resnet50_unet,0.9487746268510818,0.6499548465013504,0.8326299667358399,0.7512526512145996,0.7875716596841812,0.9627192853971016,ResNet50 - Fine-tuned (lr=1e-3)
resnet50_unet_weights_id:A_run:1_rep:3_ns:6,6,resnet50_unet | lr:0.001 | weights_id:A | n_samples:6,resnet50_unet,0.947739827632904,0.6536033600568771,0.8074616491794586,0.7784473896026611,0.7903039455413818,0.963275034509653,ResNet50 - Fine-tuned (lr=1e-3)
resnet50_unet_weights_id:A_run:2_rep:1_ns:6,6,resnet50_unet | lr:0.001 | weights_id:A | n_samples:6,resnet50_unet,0.9497872024774552,0.6450525134801864,0.8651979297399521,0.720630994439125,0.7837152689695358,0.96609219252585,ResNet50 - Fine-tuned (lr=1e-3)
resnet50_unet_weights_id:A_run:2_rep:2_ns:6,6,resnet50_unet | lr:0.001 | weights_id:A | n_samples:6,resnet50_unet,0.94968980550766,0.643811184167862,0.8663592725992203,0.7184135317802429,0.7827376306056977,0.9649197243740906,ResNet50 - Fine-tuned (lr=1e-3)
resnet50_unet_weights_id:A_run:2_rep:3_ns:6,6,resnet50_unet | lr:0.001 | weights_id:A | n_samples:6,resnet50_unet,0.950296837091446,0.6475884735584259,0.8684461057186127,0.7214569658041,0.7856352657079697,0.9652337711019208,ResNet50 - Fine-tuned (lr=1e-3)
resnet50_unet_weights_id:A_run:3_rep:1_ns:6,6,resnet50_unet | lr:0.001 | weights_id:A | n_samples:6,resnet50_unet,0.9488564372062684,0.6460570424795151,0.8439877778291702,0.7380144566297531,0.7845234006643296,0.9647465800146356,ResNet50 - Fine-tuned (lr=1e-3)
resnet50_unet_weights_id:A_run:3_rep:2_ns:6,6,resnet50_unet | lr:0.001 | weights_id:A | n_samples:6,resnet50_unet,0.948518580198288,0.6452204793691635,0.8392852663993835,0.740397110581398,0.7838714420795441,0.9635612806773726,ResNet50 - Fine-tuned (lr=1e-3)
resnet50_unet_weights_id:A_run:3_rep:3_ns:6,6,resnet50_unet | lr:0.001 | weights_id:A | n_samples:6,resnet50_unet,0.948871886730194,0.6485605239868164,0.8383889645338058,0.7458546876907348,0.7864633798599243,0.9663493804266284,ResNet50 - Fine-tuned (lr=1e-3)
resnet50_unet_weights_id:A_run:4_rep:1_ns:6,6,resnet50_unet | lr:0.001 | weights_id:A | n_samples:6,resnet50_unet,0.9499978691339492,0.6568748772144317,0.8379694432020187,0.7561467558145523,0.7926284104585648,0.9651159122696782,ResNet50 - Fine-tuned (lr=1e-3)
resnet50_unet_weights_id:A_run:4_rep:2_ns:6,6,resnet50_unet | lr:0.001 | weights_id:A | n_samples:6,resnet50_unet,0.9496676445007324,0.654500275850296,0.8382470816373825,0.7535392045974731,0.7909197062253952,0.9638947422336503,ResNet50 - Fine-tuned (lr=1e-3)
resnet50_unet_weights_id:A_run:4_rep:3_ns:6,6,resnet50_unet | lr:0.001 | weights_id:A | n_samples:6,resnet50_unet,0.9491397678852082,0.6545300215482712,0.8285037577152252,0.7614512175321579,0.790948548913002,0.9632852068526808,ResNet50 - Fine-tuned (lr=1e-3)
resnet50_unet_weights_id:A_run:5_rep:1_ns:6,6,resnet50_unet | lr:0.001 | weights_id:A | n_samples:6,resnet50_unet,0.9499161869287492,0.650935760140419,0.8520388096570969,0.7379431456327439,0.7881515502929688,0.966651893572442,ResNet50 - Fine-tuned (lr=1e-3)
resnet50_unet_weights_id:A_run:5_rep:2_ns:6,6,resnet50_unet | lr:0.001 | weights_id:A | n_samples:6,resnet50_unet,0.9499476313591004,0.6516612827777862,0.8507561683654785,0.7397212654352188,0.7886299967765809,0.9660513310112004,ResNet50 - Fine-tuned (lr=1e-3)
resnet50_unet_weights_id:A_run:5_rep:3_ns:6,6,resnet50_unet | lr:0.001 | weights_id:A | n_samples:6,resnet50_unet,0.949641126394272,0.64774409532547,0.8549697190523148,0.731795272231102,0.7856639474630356,0.9670827758489476,ResNet50 - Fine-tuned (lr=1e-3)
resnet50_unet_weights_id:A_run:1_rep:1_ns:8,8,resnet50_unet | lr:0.001 | weights_id:A | n_samples:8,resnet50_unet,0.9497624605894088,0.6563709855079651,0.8356741905212403,0.759191918373108,0.7922176569700241,0.9667868275821812,ResNet50 - Fine-tuned (lr=1e-3)
resnet50_unet_weights_id:A_run:1_rep:2_ns:8,8,resnet50_unet | lr:0.001 | weights_id:A | n_samples:8,resnet50_unet,0.9495170533657074,0.6579121649265289,0.8273562461137771,0.7676300346851349,0.7933723300695419,0.9660992170884362,ResNet50 - Fine-tuned (lr=1e-3)
resnet50_unet_weights_id:A_run:1_rep:3_ns:8,8,resnet50_unet | lr:0.001 | weights_id:A | n_samples:8,resnet50_unet,0.949517372250557,0.6584606379270553,0.8260357826948166,0.7693679302930831,0.7937689036130905,0.9658196915237524,ResNet50 - Fine-tuned (lr=1e-3)
resnet50_unet_weights_id:A_run:2_rep:1_ns:8,8,resnet50_unet | lr:0.001 | weights_id:A | n_samples:8,resnet50_unet,0.9494262844324112,0.6608147323131561,0.8190413892269135,0.7792239725589752,0.7955390363931656,0.9663393540931992,ResNet50 - Fine-tuned (lr=1e-3)
resnet50_unet_weights_id:A_run:2_rep:2_ns:8,8,resnet50_unet | lr:0.001 | weights_id:A | n_samples:8,resnet50_unet,0.949495142698288,0.6632781684398651,0.814140385389328,0.7863834828138352,0.7973573505878448,0.96750528413379,ResNet50 - Fine-tuned (lr=1e-3)
resnet50_unet_weights_id:A_run:2_rep:3_ns:8,8,resnet50_unet | lr:0.001 | weights_id:A | n_samples:8,resnet50_unet,0.9504268854856492,0.663738551735878,0.8289912194013596,0.773653581738472,0.7976759314537049,0.967555327510697,ResNet50 - Fine-tuned (lr=1e-3)
resnet50_unet_weights_id:A_run:3_rep:1_ns:8,8,resnet50_unet | lr:0.001 | weights_id:A | n_samples:8,resnet50_unet,0.9491757273674012,0.6610233277082443,0.8148642510175705,0.7832895189523696,0.7957135140895844,0.9668964591736592,ResNet50 - Fine-tuned (lr=1e-3)
resnet50_unet_weights_id:A_run:3_rep:2_ns:8,8,resnet50_unet | lr:0.001 | weights_id:A | n_samples:8,resnet50_unet,0.9490151196718216,0.6607775330543518,0.8118885338306427,0.784592354297638,0.7955495119094849,0.9668351609932976,ResNet50 - Fine-tuned (lr=1e-3)
resnet50_unet_weights_id:A_run:3_rep:3_ns:8,8,resnet50_unet | lr:0.001 | weights_id:A | n_samples:8,resnet50_unet,0.949104729294777,0.6607467651367187,0.8134398072957992,0.7829296261072158,0.7955153942108154,0.966351467023762,ResNet50 - Fine-tuned (lr=1e-3)
resnet50_unet_weights_id:A_run:4_rep:1_ns:8,8,resnet50_unet | lr:0.001 | weights_id:A | n_samples:8,resnet50_unet,0.949705532193184,0.6597641766071319,0.8259629160165787,0.7706885278224945,0.7947830557823181,0.9671150807344912,ResNet50 - Fine-tuned (lr=1e-3)
