run_name,num_samples,wandb_group,model_class,Accuracy,IoU,Precision,Recall,Dice,AUC,model_type
resnet18_unet_weights_id:A_run:2_rep:3_ns:8,8,resnet18_unet | lr:0.01 | weights_id:A | n_samples:8,resnet18_unet,0.8701202392578125,0.6787166386842728,0.7901266112923622,0.8483181193470954,0.799350056052208,0.9418444079082058,ResNet18 - Fine-tuned (lr=1e-2)
resnet18_unet_weights_id:A_run:3_rep:1_ns:8,8,resnet18_unet | lr:0.01 | weights_id:A | n_samples:8,resnet18_unet,0.8756683349609375,0.6879777774214745,0.7969685062766075,0.8501059383153915,0.8049867317080498,0.9442527871121228,ResNet18 - Fine-tuned (lr=1e-2)
resnet18_unet_weights_id:A_run:3_rep:2_ns:8,8,resnet18_unet | lr:0.01 | weights_id:A | n_samples:8,resnet18_unet,0.8696022033691406,0.6945802196860313,0.781576955318451,0.8790565073490143,0.8111473456025123,0.9599554659390096,ResNet18 - Fine-tuned (lr=1e-2)
resnet18_unet_weights_id:A_run:3_rep:3_ns:8,8,resnet18_unet | lr:0.01 | weights_id:A | n_samples:8,resnet18_unet,0.8815414428710937,0.7204889833927155,0.800557267665863,0.8891528010368347,0.8297863110899926,0.96145866502131,ResNet18 - Fine-tuned (lr=1e-2)
resnet18_unet_weights_id:A_run:4_rep:1_ns:8,8,resnet18_unet | lr:0.01 | weights_id:A | n_samples:8,resnet18_unet,0.8239501953125,0.6309573948383331,0.7226093068718911,0.8683503627777099,0.7633004993200302,0.9471548725441196,ResNet18 - Fine-tuned (lr=1e-2)
resnet18_unet_weights_id:A_run:4_rep:2_ns:8,8,resnet18_unet | lr:0.01 | weights_id:A | n_samples:8,resnet18_unet,0.8174667358398438,0.6291827112436295,0.707869753241539,0.8828139036893845,0.7608387395739555,0.9445821598151236,ResNet18 - Fine-tuned (lr=1e-2)
resnet18_unet_weights_id:A_run:4_rep:3_ns:8,8,resnet18_unet | lr:0.01 | weights_id:A | n_samples:8,resnet18_unet,0.8398971557617188,0.6373954117298126,0.7461377829313278,0.8489072024822235,0.7697083860635757,0.9460385107858869,ResNet18 - Fine-tuned (lr=1e-2)
resnet18_unet_weights_id:A_run:5_rep:1_ns:8,8,resnet18_unet | lr:0.01 | weights_id:A | n_samples:8,resnet18_unet,0.8764305114746094,0.6949788883328438,0.781107322871685,0.8776919037103653,0.8124685421586036,0.9512048161796068,ResNet18 - Fine-tuned (lr=1e-2)
resnet18_unet_weights_id:A_run:5_rep:2_ns:8,8,resnet18_unet | lr:0.01 | weights_id:A | n_samples:8,resnet18_unet,0.8840934753417968,0.7093793421983718,0.7985266596078873,0.8745166927576065,0.8221638277173042,0.9523484756871848,ResNet18 - Fine-tuned (lr=1e-2)
resnet18_unet_weights_id:A_run:5_rep:3_ns:8,8,resnet18_unet | lr:0.01 | weights_id:A | n_samples:8,resnet18_unet,0.8671455383300781,0.6874409079551697,0.73100815564394,0.9290827304124832,0.8071998193860054,0.9520887701945364,ResNet18 - Fine-tuned (lr=1e-2)
resnet18_unet_weights_id:A_run:1_rep:1_ns:10,10,resnet18_unet | lr:0.01 | weights_id:A | n_samples:10,resnet18_unet,0.8912193298339843,0.7155142486095428,0.8415825203061104,0.8476255625486374,0.8247049316763878,0.9643409917351604,ResNet18 - Fine-tuned (lr=1e-2)
resnet18_unet_weights_id:A_run:1_rep:2_ns:10,10,resnet18_unet | lr:0.01 | weights_id:A | n_samples:10,resnet18_unet,0.8906753540039063,0.7187129199504853,0.8386973917484284,0.8506843030452729,0.8282209172844887,0.9627742405264136,ResNet18 - Fine-tuned (lr=1e-2)
