image,Accuracy,IoU,Precision,Recall,Dice,AUC
10132,0.08761875331401825,0.07826893776655197,0.07833076268434525,0.990016758441925,0.14517517387866974,0.4541851218847975
10136,0.07714375108480453,0.06809259951114655,0.06815239042043686,0.9872803688049316,0.1275031715631485,0.4486983719193107
10149,0.07227499783039093,0.06353072077035904,0.0635908991098404,0.985322892665863,0.11947133392095566,0.4983091789680312
10155,0.11716874688863754,0.1085776686668396,0.10867436975240707,0.9918712973594666,0.19588644802570343,0.43236271000769066
10175,0.09753125160932541,0.08962234109640121,0.08969303220510483,0.991283118724823,0.16450166702270508,0.4307359515989453
10181,0.0927562490105629,0.08378305286169052,0.08380791544914246,0.9964717626571655,0.1546122133731842,0.44916903836251015
10184,0.07814999669790268,0.06914396584033966,0.06923135370016098,0.9820724129676819,0.12934453785419464,0.4917282696823968
10185,0.07260625064373016,0.06426062434911728,0.06430685520172119,0.9889363646507263,0.12076106667518616,0.45414257567956773
10186,0.09858749806880951,0.08944783359766006,0.08951621502637863,0.9915319681167603,0.16420765221118927,0.42390801649135673
10189,0.1002499982714653,0.09117882698774338,0.09126178920269012,0.990128219127655,0.1671198606491089,0.4630295626237877
10205,0.09710624814033508,0.08899258822202682,0.08908809721469879,0.9880968928337097,0.16344021260738373,0.4807144950949575
10211,0.11268749833106995,0.10417718440294266,0.10423177480697632,0.9949979186058044,0.1886965036392212,0.4481070782291858
10214,0.09149374812841415,0.08268754929304123,0.08276955783367157,0.9881598949432373,0.15274499356746674,0.4467491943045343
10216,0.11061249673366547,0.10158341377973557,0.10167713463306427,0.9910076260566711,0.18443162739276886,0.44682648095100486
10232,0.08783125132322311,0.07939621806144714,0.07946037501096725,0.9899331331253052,0.14711228013038635,0.4507107752429339
10243,0.10352499783039093,0.09498962014913559,0.09510242938995361,0.9876664876937866,0.17349867522716522,0.4876027456185907
10244,0.11021874845027924,0.10128779709339142,0.10137803107500076,0.9912887811660767,0.18394428491592407,0.4575577720192906
10245,0.08211874961853027,0.07349063456058502,0.073511503636837,0.996151864528656,0.13691900670528412,0.48550921747495795
10254,0.1143062487244606,0.10561957955360413,0.10576710104942322,0.9869662523269653,0.19105952978134155,0.4659542490514881
10262,0.13120624423027039,0.12319996953010559,0.12332754582166672,0.9916734099388123,0.2193731665611267,0.44735552151165037
10263,0.10479374974966049,0.09608794748783112,0.09614679962396622,0.9936696290969849,0.17532889544963837,0.49230088104078873
10267,0.08810625225305557,0.07952860742807388,0.07956073433160782,0.99494868516922,0.14733950793743134,0.469406976944144
10275,0.1163249984383583,0.107877716422081,0.10799219459295273,0.9902693033218384,0.19474661350250244,0.45305857373968444
10277,0.0973374992609024,0.08897887915372849,0.08908283710479736,0.9870547652244568,0.16341708600521088,0.4729423995997624
10287,0.09464374929666519,0.08602958172559738,0.08611760288476944,0.9882583022117615,0.15842953324317932,0.4479461851227455
10295,0.10451249778270721,0.09594088792800903,0.09601601213216782,0.9919107556343079,0.17508405447006226,0.4644492595951374
10304,0.07443515956401825,0.06531240791082382,0.06535883247852325,0.9892419576644897,0.12261644750833511,0.43118236062722143
10306,0.05644044280052185,0.04714033007621765,0.04715991020202637,0.9912683963775635,0.0900363177061081,0.48040014676617204
10334,0.06462084501981735,0.05484364926815033,0.05487784743309021,0.9887640476226807,0.10398440808057785,0.3841685839193873
10337,0.07823320478200912,0.06868994235992432,0.06875232607126236,0.9869619607925415,0.12854979932308197,0.4596880663051806
10341,0.08179319649934769,0.07315821200609207,0.07324621081352234,0.9838425517082214,0.1363418996334076,0.4336276914827578
10344,0.07004198431968689,0.06037282198667526,0.060431621968746185,0.9841383099555969,0.11387093365192413,0.4054506650892111
10355,0.06284625828266144,0.05371268838644028,0.05374792218208313,0.987942099571228,0.10194940119981766,0.42348901212554024
10359,0.07704293727874756,0.0682818666100502,0.06836550682783127,0.9823982119560242,0.12783493101596832,0.4016571038597989
10372,0.07161097973585129,0.0626550018787384,0.06270158290863037,0.9882819056510925,0.1179216206073761,0.4320109353071167
10374,0.08506102859973907,0.07656772434711456,0.07664892077445984,0.9863533973693848,0.1422441303730011,0.4607602447672875
10376,0.07195723801851273,0.06299436092376709,0.06306947022676468,0.9814468026161194,0.11852248013019562,0.43442497283909454
10380,0.07336392253637314,0.06467009335756302,0.06472665071487427,0.9866688847541809,0.12148382514715195,0.4611041113391167
10386,0.06501039117574692,0.05583601072430611,0.05587386339902878,0.9880123734474182,0.10576644539833069,0.41945316077198813
10406,0.0723143145442009,0.06289418041706085,0.0629526674747467,0.9854426980018616,0.11834514141082764,0.4420381010756694
10409,0.0793585553765297,0.07084275037050247,0.0709124505519867,0.9863159656524658,0.13231214880943298,0.408948495346498
10413,0.07299602031707764,0.06383862346410751,0.06388469785451889,0.988828718662262,0.12001561373472214,0.45500141439089203
10424,0.08342710882425308,0.07458512485027313,0.07468303292989731,0.9827263355255127,0.13881659507751465,0.4223263993736872
10429,0.07263893634080887,0.0635598748922348,0.06361548602581024,0.9864338040351868,0.11952289193868637,0.4351712502146427
10437,0.0933820977807045,0.08545543998479843,0.08559183776378632,0.9816927909851074,0.1574554592370987,0.4195971344500189
10440,0.07127553969621658,0.06185510754585266,0.061887577176094055,0.9915892481803894,0.11650385707616806,0.4337695644290864
10446,0.07758396863937378,0.06862455606460571,0.06866656988859177,0.9911630153656006,0.12843529880046844,0.42865784562306763
10448,0.06781293451786041,0.058419130742549896,0.058446601033210754,0.9920192956924438,0.11038941144943237,0.4248597499737176
10457,0.0628354400396347,0.053505271673202515,0.053552091121673584,0.9839228391647339,0.10157570987939835,0.4460856369493974
10471,0.07843879610300064,0.06936568021774292,0.0694187730550766,0.9890931844711304,0.1297323852777481,0.47478561902245453
10487,0.08505021035671234,0.0766475573182106,0.0767405778169632,0.9844319820404053,0.14238189160823822,0.4055051933336489
10492,0.08988703042268753,0.08140842616558075,0.08155539631843567,0.9783436059951782,0.15056000649929047,0.4230298867932614
10495,0.08176073431968689,0.07291279733181,0.07300291955471039,0.9833505153656006,0.135915607213974,0.42280821811986113
10500,0.08131708949804306,0.07280927896499634,0.0728769302368164,0.9874111413955688,0.13573573529720306,0.4733443502939181
