run_name,num_samples,run,rep,wandb_group,model_class,Accuracy,IoU,Precision,Recall,Dice,AUC,model_type,stage,experiment,is_mock,weights
resnet18_unet_weights_id:FromScratch_run:1_rep:3_ns:8,8,1,3,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:8,resnet18_unet,0.8421000152826309,0.576666796207428,0.6992782846093177,0.828676638007164,0.7177343308925629,0.9395734036436392,UNet18,scratch,multi_train_scratch_vessmap_unet18_lr_e-2,False,
resnet18_unet_weights_id:FromScratch_run:2_rep:1_ns:1,1,2,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:1,resnet18_unet,0.8040208622813225,0.3597454295493662,0.8207338124513626,0.4661917855031788,0.4937502983957529,0.8212992207450611,UNet18,scratch,multi_train_scratch_vessmap_unet18_lr_e-2,False,
resnet18_unet_weights_id:FromScratch_run:2_rep:1_ns:10,10,2,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:10,resnet18_unet,0.9182020425796508,0.703985795378685,0.8013125240802765,0.8682767152786255,0.8194076985120773,0.9690111494843452,UNet18,scratch,multi_train_scratch_vessmap_unet18_lr_e-2,False,
resnet18_unet_weights_id:FromScratch_run:2_rep:1_ns:12,12,2,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:12,resnet18_unet,0.8868201389908791,0.69769386947155,0.7651990443468094,0.9135023206472396,0.811958447098732,0.9778676228117004,UNet18,scratch,multi_train_scratch_vessmap_unet18_lr_e-2,False,
resnet18_unet_weights_id:FromScratch_run:2_rep:1_ns:14,14,2,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:14,resnet18_unet,0.932525297999382,0.7632564932107926,0.8289641469717026,0.910413920879364,0.8625316977500915,0.9805302705264142,UNet18,scratch,multi_train_scratch_vessmap_unet18_lr_e-2,False,
resnet18_unet_weights_id:FromScratch_run:2_rep:1_ns:16,16,2,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:16,resnet18_unet,0.9257141083478928,0.7408793181180954,0.8032628431916237,0.9097660392522812,0.8467652291059494,0.9774899993273752,UNet18,scratch,multi_train_scratch_vessmap_unet18_lr_e-2,False,
resnet18_unet_weights_id:FromScratch_run:2_rep:1_ns:18,18,2,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:18,resnet18_unet,0.9306569427251816,0.752029076218605,0.8358042895793915,0.8893412038683891,0.8518634021282196,0.9778132355357858,UNet18,scratch,multi_train_scratch_vessmap_unet18_lr_e-2,False,
resnet18_unet_weights_id:FromScratch_run:2_rep:1_ns:2,2,2,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:2,resnet18_unet,0.8015960678458214,0.5359353780804668,0.7055516988039017,0.7861789121001493,0.6591377173084766,0.9059724416438976,UNet18,scratch,multi_train_scratch_vessmap_unet18_lr_e-2,False,
resnet18_unet_weights_id:FromScratch_run:2_rep:1_ns:20,20,2,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:20,resnet18_unet,0.9365665018558502,0.7735091477632523,0.8345156490802765,0.9175525099039078,0.8689144939184189,0.982460092903336,UNet18,scratch,multi_train_scratch_vessmap_unet18_lr_e-2,False,
resnet18_unet_weights_id:FromScratch_run:2_rep:1_ns:4,4,2,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:4,resnet18_unet,0.6308905623853207,0.4102396532893181,0.4565492644906044,0.9033289268612862,0.5573061302304267,0.8995411466078169,UNet18,scratch,multi_train_scratch_vessmap_unet18_lr_e-2,False,
resnet18_unet_weights_id:FromScratch_run:2_rep:1_ns:6,6,2,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:6,resnet18_unet,0.8028618663549423,0.5772103771567345,0.6629989892244339,0.891369166970253,0.7056323677301407,0.9605189368775366,UNet18,scratch,multi_train_scratch_vessmap_unet18_lr_e-2,False,
resnet18_unet_weights_id:FromScratch_run:2_rep:1_ns:8,8,2,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:8,resnet18_unet,0.8280205696821212,0.6265492394566536,0.6674072101712227,0.9313125967979432,0.750149530172348,0.9542306988018604,UNet18,scratch,multi_train_scratch_vessmap_unet18_lr_e-2,False,
resnet18_unet_weights_id:FromScratch_run:2_rep:2_ns:1,1,2,2,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:1,resnet18_unet,0.7935543477535247,0.3286856427788734,0.7730843409895897,0.4525257206521928,0.4633338080719113,0.7268336253942439,UNet18,scratch,multi_train_scratch_vessmap_unet18_lr_e-2,False,
resnet18_unet_weights_id:FromScratch_run:2_rep:2_ns:10,10,2,2,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:10,resnet18_unet,0.9050221741199492,0.6705856785178185,0.7586819961667061,0.8752699166536331,0.7936812341213226,0.9658276657476444,UNet18,scratch,multi_train_scratch_vessmap_unet18_lr_e-2,False,
resnet18_unet_weights_id:FromScratch_run:2_rep:2_ns:12,12,2,2,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:12,resnet18_unet,0.8822221517562866,0.6928894221782684,0.7370741114020347,0.9371401816606522,0.8077346682548523,0.9774641195249008,UNet18,scratch,multi_train_scratch_vessmap_unet18_lr_e-2,False,
resnet18_unet_weights_id:FromScratch_run:2_rep:2_ns:14,14,2,2,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:14,resnet18_unet,0.9304714679718018,0.7530072182416916,0.8220319598913193,0.9026021093130112,0.8554931282997131,0.978258688604744,UNet18,scratch,multi_train_scratch_vessmap_unet18_lr_e-2,False,
resnet18_unet_weights_id:FromScratch_run:2_rep:2_ns:16,16,2,2,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:16,resnet18_unet,0.903696359694004,0.7238481372594834,0.7824640110135078,0.9176072031259536,0.8318167313933372,0.9706965338915442,UNet18,scratch,multi_train_scratch_vessmap_unet18_lr_e-2,False,
resnet18_unet_weights_id:FromScratch_run:2_rep:2_ns:18,18,2,2,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:18,resnet18_unet,0.9273654460906984,0.7507686525583267,0.8327783107757568,0.8945030093193054,0.8518854916095734,0.9796672565117832,UNet18,scratch,multi_train_scratch_vessmap_unet18_lr_e-2,False,
resnet18_unet_weights_id:FromScratch_run:2_rep:2_ns:2,2,2,2,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:2,resnet18_unet,0.7885376065969467,0.5013873726129532,0.6936132736504078,0.7337403453886508,0.623666650056839,0.8737110566528912,UNet18,scratch,multi_train_scratch_vessmap_unet18_lr_e-2,False,
resnet18_unet_weights_id:FromScratch_run:2_rep:2_ns:20,20,2,2,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:20,resnet18_unet,0.9059929728507996,0.7458417773246765,0.8111552268266677,0.913686391711235,0.8460019886493683,0.9688517228117414,UNet18,scratch,multi_train_scratch_vessmap_unet18_lr_e-2,False,
resnet18_unet_weights_id:FromScratch_run:2_rep:2_ns:4,4,2,2,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:4,resnet18_unet,0.6452660441398621,0.4351160295307636,0.4783188052475452,0.9144061267375946,0.5824268519878387,0.8849446515697602,UNet18,scratch,multi_train_scratch_vessmap_unet18_lr_e-2,False,
