image,Accuracy,IoU,Precision,Recall,Dice,AUC,run_name,num_samples,run,rep,wandb_group,model_class,model_type,stage,experiment,is_mock,weights
13_test,0.9450637102127076,0.6538141965866089,0.8597654104232788,0.7318615913391113,0.7906743288040161,0.948297183680046,resnet18_unet_weights_id:vsunet18_run:2_rep:2_ns:4,4,2,2,resnet18_unet | lr:1e-2 | weights_id:vsunet18 | n_samples:4,resnet18_unet,VSUNet18,finetune,multi_finetune_on_drive_unet18_vessshape_weights_lr_e-2_ignore_class_weights,False,
12_test,0.9513015747070312,0.6584388613700867,0.8436118364334106,0.749982476234436,0.7940465807914734,0.9640868214612032,resnet18_unet_weights_id:vsunet18_run:2_rep:2_ns:4,4,2,2,resnet18_unet | lr:1e-2 | weights_id:vsunet18 | n_samples:4,resnet18_unet,VSUNet18,finetune,multi_finetune_on_drive_unet18_vessshape_weights_lr_e-2_ignore_class_weights,False,
19_test,0.9579177498817444,0.6995792984962463,0.832449197769165,0.8142288327217102,0.8232381939888,0.9721239895747292,resnet18_unet_weights_id:vsunet18_run:2_rep:2_ns:4,4,2,2,resnet18_unet | lr:1e-2 | weights_id:vsunet18 | n_samples:4,resnet18_unet,VSUNet18,finetune,multi_finetune_on_drive_unet18_vessshape_weights_lr_e-2_ignore_class_weights,False,
20_test,0.9546639323234558,0.6524478793144226,0.7814681529998779,0.7980547547340393,0.7896743416786194,0.976610503649007,resnet18_unet_weights_id:vsunet18_run:2_rep:2_ns:4,4,2,2,resnet18_unet | lr:1e-2 | weights_id:vsunet18 | n_samples:4,resnet18_unet,VSUNet18,finetune,multi_finetune_on_drive_unet18_vessshape_weights_lr_e-2_ignore_class_weights,False,
14_test,0.948453426361084,0.6504533886909485,0.7644588947296143,0.8134880661964417,0.7882117629051208,0.9662889728608336,resnet18_unet_weights_id:vsunet18_run:2_rep:2_ns:4,4,2,2,resnet18_unet | lr:1e-2 | weights_id:vsunet18 | n_samples:4,resnet18_unet,VSUNet18,finetune,multi_finetune_on_drive_unet18_vessshape_weights_lr_e-2_ignore_class_weights,False,
05_test,0.9485315680503844,0.6541639566421509,0.8812164664268494,0.7174250483512878,0.7909300327301025,0.9531176055115512,resnet18_unet_weights_id:vsunet18_run:2_rep:2_ns:4,4,2,2,resnet18_unet | lr:1e-2 | weights_id:vsunet18 | n_samples:4,resnet18_unet,VSUNet18,finetune,multi_finetune_on_drive_unet18_vessshape_weights_lr_e-2_ignore_class_weights,False,
08_test,0.948927402496338,0.6300607919692993,0.8755083084106445,0.6920631527900696,0.7730518579483032,0.9581936122870788,resnet18_unet_weights_id:vsunet18_run:2_rep:2_ns:4,4,2,2,resnet18_unet | lr:1e-2 | weights_id:vsunet18 | n_samples:4,resnet18_unet,VSUNet18,finetune,multi_finetune_on_drive_unet18_vessshape_weights_lr_e-2_ignore_class_weights,False,
06_test,0.9419777393341064,0.6209619641304016,0.888272762298584,0.6735711097717285,0.7661647200584412,0.9498696973068304,resnet18_unet_weights_id:vsunet18_run:2_rep:2_ns:4,4,2,2,resnet18_unet | lr:1e-2 | weights_id:vsunet18 | n_samples:4,resnet18_unet,VSUNet18,finetune,multi_finetune_on_drive_unet18_vessshape_weights_lr_e-2_ignore_class_weights,False,
15_test,0.9522107243537904,0.6295298933982849,0.7634679675102234,0.7820599675178528,0.7726521492004395,0.9644547849530114,resnet18_unet_weights_id:vsunet18_run:2_rep:2_ns:4,4,2,2,resnet18_unet | lr:1e-2 | weights_id:vsunet18 | n_samples:4,resnet18_unet,VSUNet18,finetune,multi_finetune_on_drive_unet18_vessshape_weights_lr_e-2_ignore_class_weights,False,
02_test,0.9474914073944092,0.7062361836433411,0.8135952353477478,0.8425703644752502,0.8278293013572693,0.9644744788473848,resnet18_unet_weights_id:vsunet18_run:2_rep:2_ns:4,4,2,2,resnet18_unet | lr:1e-2 | weights_id:vsunet18 | n_samples:4,resnet18_unet,VSUNet18,finetune,multi_finetune_on_drive_unet18_vessshape_weights_lr_e-2_ignore_class_weights,False,
16_test,0.944495677947998,0.640414297580719,0.8078096508979797,0.7555301785469055,0.7807957530021667,0.9543184554937172,resnet18_unet_weights_id:vsunet18_run:2_rep:2_ns:4,4,2,2,resnet18_unet | lr:1e-2 | weights_id:vsunet18 | n_samples:4,resnet18_unet,VSUNet18,finetune,multi_finetune_on_drive_unet18_vessshape_weights_lr_e-2_ignore_class_weights,False,
17_test,0.9441394805908204,0.614069402217865,0.8056257963180542,0.7208718061447144,0.7608959078788757,0.9467044292251215,resnet18_unet_weights_id:vsunet18_run:2_rep:2_ns:4,4,2,2,resnet18_unet | lr:1e-2 | weights_id:vsunet18 | n_samples:4,resnet18_unet,VSUNet18,finetune,multi_finetune_on_drive_unet18_vessshape_weights_lr_e-2_ignore_class_weights,False,
04_test,0.95060133934021,0.6645781397819519,0.8753094673156738,0.7340737581253052,0.7984943389892578,0.9533554630189144,resnet18_unet_weights_id:vsunet18_run:2_rep:2_ns:4,4,2,2,resnet18_unet | lr:1e-2 | weights_id:vsunet18 | n_samples:4,resnet18_unet,VSUNet18,finetune,multi_finetune_on_drive_unet18_vessshape_weights_lr_e-2_ignore_class_weights,False,
18_test,0.9432147741317748,0.6217774152755737,0.7257574200630188,0.8127294778823853,0.7667851448059082,0.9669448463698728,resnet18_unet_weights_id:vsunet18_run:2_rep:2_ns:4,4,2,2,resnet18_unet | lr:1e-2 | weights_id:vsunet18 | n_samples:4,resnet18_unet,VSUNet18,finetune,multi_finetune_on_drive_unet18_vessshape_weights_lr_e-2_ignore_class_weights,False,
03_test,0.9400514960289,0.626899003982544,0.8704823851585388,0.6913884282112122,0.7706673741340637,0.958727811782532,resnet18_unet_weights_id:vsunet18_run:2_rep:2_ns:6,6,2,2,resnet18_unet | lr:1e-2 | weights_id:vsunet18 | n_samples:6,resnet18_unet,VSUNet18,finetune,multi_finetune_on_drive_unet18_vessshape_weights_lr_e-2_ignore_class_weights,False,
11_test,0.9462456107139589,0.634535014629364,0.8424931764602661,0.7199404239654541,0.7764104604721069,0.9452243673215972,resnet18_unet_weights_id:vsunet18_run:2_rep:2_ns:6,6,2,2,resnet18_unet | lr:1e-2 | weights_id:vsunet18 | n_samples:6,resnet18_unet,VSUNet18,finetune,multi_finetune_on_drive_unet18_vessshape_weights_lr_e-2_ignore_class_weights,False,
01_test,0.9466478228569032,0.6679058074951172,0.7839536070823669,0.8185774683952332,0.8008915185928345,0.9728542847778572,resnet18_unet_weights_id:vsunet18_run:2_rep:2_ns:6,6,2,2,resnet18_unet | lr:1e-2 | weights_id:vsunet18 | n_samples:6,resnet18_unet,VSUNet18,finetune,multi_finetune_on_drive_unet18_vessshape_weights_lr_e-2_ignore_class_weights,False,
09_test,0.949349880218506,0.6010172367095947,0.8893553614616394,0.6495886445045471,0.7507942318916321,0.9502242298553056,resnet18_unet_weights_id:vsunet18_run:2_rep:2_ns:6,6,2,2,resnet18_unet | lr:1e-2 | weights_id:vsunet18 | n_samples:6,resnet18_unet,VSUNet18,finetune,multi_finetune_on_drive_unet18_vessshape_weights_lr_e-2_ignore_class_weights,False,
07_test,0.9485231041908264,0.6375444531440735,0.903928816318512,0.6838840246200562,0.7786591053009033,0.947032450779367,resnet18_unet_weights_id:vsunet18_run:2_rep:2_ns:6,6,2,2,resnet18_unet | lr:1e-2 | weights_id:vsunet18 | n_samples:6,resnet18_unet,VSUNet18,finetune,multi_finetune_on_drive_unet18_vessshape_weights_lr_e-2_ignore_class_weights,False,
10_test,0.9531038403511048,0.6498735547065735,0.8571799993515015,0.7287861108779907,0.7877858877182007,0.9549562093438236,resnet18_unet_weights_id:vsunet18_run:2_rep:2_ns:6,6,2,2,resnet18_unet | lr:1e-2 | weights_id:vsunet18 | n_samples:6,resnet18_unet,VSUNet18,finetune,multi_finetune_on_drive_unet18_vessshape_weights_lr_e-2_ignore_class_weights,False,
13_test,0.9461933970451356,0.6481055617332458,0.8989592790603638,0.6990264058113098,0.786485493183136,0.943842485007336,resnet18_unet_weights_id:vsunet18_run:2_rep:2_ns:6,6,2,2,resnet18_unet | lr:1e-2 | weights_id:vsunet18 | n_samples:6,resnet18_unet,VSUNet18,finetune,multi_finetune_on_drive_unet18_vessshape_weights_lr_e-2_ignore_class_weights,False,
12_test,0.9514553546905518,0.651945173740387,0.864097535610199,0.7264302968978882,0.789306104183197,0.9631035927344592,resnet18_unet_weights_id:vsunet18_run:2_rep:2_ns:6,6,2,2,resnet18_unet | lr:1e-2 | weights_id:vsunet18 | n_samples:6,resnet18_unet,VSUNet18,finetune,multi_finetune_on_drive_unet18_vessshape_weights_lr_e-2_ignore_class_weights,False,
19_test,0.9551163911819458,0.6930064558982849,0.7967285513877869,0.8418533205986023,0.8186696171760559,0.9740114393809528,resnet18_unet_weights_id:vsunet18_run:2_rep:2_ns:6,6,2,2,resnet18_unet | lr:1e-2 | weights_id:vsunet18 | n_samples:6,resnet18_unet,VSUNet18,finetune,multi_finetune_on_drive_unet18_vessshape_weights_lr_e-2_ignore_class_weights,False,
20_test,0.9568570852279664,0.6580386757850647,0.8096442222595215,0.7784783840179443,0.7937555313110352,0.9778574179126992,resnet18_unet_weights_id:vsunet18_run:2_rep:2_ns:6,6,2,2,resnet18_unet | lr:1e-2 | weights_id:vsunet18 | n_samples:6,resnet18_unet,VSUNet18,finetune,multi_finetune_on_drive_unet18_vessshape_weights_lr_e-2_ignore_class_weights,False,
14_test,0.952823519706726,0.6651371717453003,0.803126871585846,0.7947129011154175,0.7988977432250977,0.9666794267272796,resnet18_unet_weights_id:vsunet18_run:2_rep:2_ns:6,6,2,2,resnet18_unet | lr:1e-2 | weights_id:vsunet18 | n_samples:6,resnet18_unet,VSUNet18,finetune,multi_finetune_on_drive_unet18_vessshape_weights_lr_e-2_ignore_class_weights,False,
05_test,0.9479781985282898,0.6489642262458801,0.885017991065979,0.70871901512146,0.7871174216270447,0.95442933664771,resnet18_unet_weights_id:vsunet18_run:2_rep:2_ns:6,6,2,2,resnet18_unet | lr:1e-2 | weights_id:vsunet18 | n_samples:6,resnet18_unet,VSUNet18,finetune,multi_finetune_on_drive_unet18_vessshape_weights_lr_e-2_ignore_class_weights,False,
08_test,0.9473336338996888,0.6097440719604492,0.8987973928451538,0.654692530632019,0.7575664520263672,0.960585008786127,resnet18_unet_weights_id:vsunet18_run:2_rep:2_ns:6,6,2,2,resnet18_unet | lr:1e-2 | weights_id:vsunet18 | n_samples:6,resnet18_unet,VSUNet18,finetune,multi_finetune_on_drive_unet18_vessshape_weights_lr_e-2_ignore_class_weights,False,
06_test,0.9437580108642578,0.6309276819229126,0.8951137661933899,0.6812957525253296,0.7737040519714355,0.9508947920795008,resnet18_unet_weights_id:vsunet18_run:2_rep:2_ns:6,6,2,2,resnet18_unet | lr:1e-2 | weights_id:vsunet18 | n_samples:6,resnet18_unet,VSUNet18,finetune,multi_finetune_on_drive_unet18_vessshape_weights_lr_e-2_ignore_class_weights,False,
15_test,0.9577297568321228,0.6585435271263123,0.8033454418182373,0.785109281539917,0.7941226959228516,0.9717020907425608,resnet18_unet_weights_id:vsunet18_run:2_rep:2_ns:6,6,2,2,resnet18_unet | lr:1e-2 | weights_id:vsunet18 | n_samples:6,resnet18_unet,VSUNet18,finetune,multi_finetune_on_drive_unet18_vessshape_weights_lr_e-2_ignore_class_weights,False,
02_test,0.9509966969490052,0.7118298411369324,0.8568193912506104,0.8079352378845215,0.8316596150398254,0.9659373189873536,resnet18_unet_weights_id:vsunet18_run:2_rep:2_ns:6,6,2,2,resnet18_unet | lr:1e-2 | weights_id:vsunet18 | n_samples:6,resnet18_unet,VSUNet18,finetune,multi_finetune_on_drive_unet18_vessshape_weights_lr_e-2_ignore_class_weights,False,
16_test,0.944153130054474,0.6206896305084229,0.8478872179985046,0.6984660029411316,0.7659574747085571,0.9528154713686549,resnet18_unet_weights_id:vsunet18_run:2_rep:2_ns:6,6,2,2,resnet18_unet | lr:1e-2 | weights_id:vsunet18 | n_samples:6,resnet18_unet,VSUNet18,finetune,multi_finetune_on_drive_unet18_vessshape_weights_lr_e-2_ignore_class_weights,False,
17_test,0.9435064196586608,0.5981040596961975,0.8295910954475403,0.6818785667419434,0.7485170364379883,0.9483562221653292,resnet18_unet_weights_id:vsunet18_run:2_rep:2_ns:6,6,2,2,resnet18_unet | lr:1e-2 | weights_id:vsunet18 | n_samples:6,resnet18_unet,VSUNet18,finetune,multi_finetune_on_drive_unet18_vessshape_weights_lr_e-2_ignore_class_weights,False,
04_test,0.950434386730194,0.6607110500335693,0.8832682967185974,0.7239231467247009,0.7956966161727905,0.9500222252140806,resnet18_unet_weights_id:vsunet18_run:2_rep:2_ns:6,6,2,2,resnet18_unet | lr:1e-2 | weights_id:vsunet18 | n_samples:6,resnet18_unet,VSUNet18,finetune,multi_finetune_on_drive_unet18_vessshape_weights_lr_e-2_ignore_class_weights,False,
18_test,0.947133719921112,0.6322320103645325,0.7588129639625549,0.7912331819534302,0.7746840119361877,0.965460541219402,resnet18_unet_weights_id:vsunet18_run:2_rep:2_ns:6,6,2,2,resnet18_unet | lr:1e-2 | weights_id:vsunet18 | n_samples:6,resnet18_unet,VSUNet18,finetune,multi_finetune_on_drive_unet18_vessshape_weights_lr_e-2_ignore_class_weights,False,
03_test,0.9383990168571472,0.6163820624351501,0.8692370653152466,0.6793772578239441,0.762668788433075,0.9573940971940706,resnet18_unet_weights_id:vsunet18_run:2_rep:2_ns:8,8,2,2,resnet18_unet | lr:1e-2 | weights_id:vsunet18 | n_samples:8,resnet18_unet,VSUNet18,finetune,multi_finetune_on_drive_unet18_vessshape_weights_lr_e-2_ignore_class_weights,False,
11_test,0.945797860622406,0.6346529126167297,0.8341435194015503,0.726306140422821,0.7764986753463745,0.9501426669241396,resnet18_unet_weights_id:vsunet18_run:2_rep:2_ns:8,8,2,2,resnet18_unet | lr:1e-2 | weights_id:vsunet18 | n_samples:8,resnet18_unet,VSUNet18,finetune,multi_finetune_on_drive_unet18_vessshape_weights_lr_e-2_ignore_class_weights,False,
01_test,0.9452706575393676,0.6693324446678162,0.7629058957099915,0.8451312184333801,0.8019163012504578,0.9745754071974246,resnet18_unet_weights_id:vsunet18_run:2_rep:2_ns:8,8,2,2,resnet18_unet | lr:1e-2 | weights_id:vsunet18 | n_samples:8,resnet18_unet,VSUNet18,finetune,multi_finetune_on_drive_unet18_vessshape_weights_lr_e-2_ignore_class_weights,False,
09_test,0.950461208820343,0.6123865842819214,0.8832160234451294,0.666342556476593,0.7596026659011841,0.9585421949644948,resnet18_unet_weights_id:vsunet18_run:2_rep:2_ns:8,8,2,2,resnet18_unet | lr:1e-2 | weights_id:vsunet18 | n_samples:8,resnet18_unet,VSUNet18,finetune,multi_finetune_on_drive_unet18_vessshape_weights_lr_e-2_ignore_class_weights,False,
07_test,0.9501570463180542,0.6572843790054321,0.8799935579299927,0.7220010757446289,0.793206512928009,0.9554896128716166,resnet18_unet_weights_id:vsunet18_run:2_rep:2_ns:8,8,2,2,resnet18_unet | lr:1e-2 | weights_id:vsunet18 | n_samples:8,resnet18_unet,VSUNet18,finetune,multi_finetune_on_drive_unet18_vessshape_weights_lr_e-2_ignore_class_weights,False,
10_test,0.9518897533416748,0.6482940316200256,0.8363410234451294,0.7424867153167725,0.7866242527961731,0.9586710423715298,resnet18_unet_weights_id:vsunet18_run:2_rep:2_ns:8,8,2,2,resnet18_unet | lr:1e-2 | weights_id:vsunet18 | n_samples:8,resnet18_unet,VSUNet18,finetune,multi_finetune_on_drive_unet18_vessshape_weights_lr_e-2_ignore_class_weights,False,
13_test,0.9460659623146056,0.666458249092102,0.8439006209373474,0.7601699233055115,0.7998499274253845,0.9584265530024004,resnet18_unet_weights_id:vsunet18_run:2_rep:2_ns:8,8,2,2,resnet18_unet | lr:1e-2 | weights_id:vsunet18 | n_samples:8,resnet18_unet,VSUNet18,finetune,multi_finetune_on_drive_unet18_vessshape_weights_lr_e-2_ignore_class_weights,False,
12_test,0.9512357115745544,0.6679431796073914,0.8189721703529358,0.783643364906311,0.8009183406829834,0.9666186001346588,resnet18_unet_weights_id:vsunet18_run:2_rep:2_ns:8,8,2,2,resnet18_unet | lr:1e-2 | weights_id:vsunet18 | n_samples:8,resnet18_unet,VSUNet18,finetune,multi_finetune_on_drive_unet18_vessshape_weights_lr_e-2_ignore_class_weights,False,
19_test,0.9527767300605774,0.6916671395301819,0.7635591626167297,0.8801841735839844,0.8177343010902405,0.9767194358174444,resnet18_unet_weights_id:vsunet18_run:2_rep:2_ns:8,8,2,2,resnet18_unet | lr:1e-2 | weights_id:vsunet18 | n_samples:8,resnet18_unet,VSUNet18,finetune,multi_finetune_on_drive_unet18_vessshape_weights_lr_e-2_ignore_class_weights,False,
20_test,0.9516971707344056,0.6498996615409851,0.7410999536514282,0.8407929539680481,0.7878050804138184,0.9783697211026768,resnet18_unet_weights_id:vsunet18_run:2_rep:2_ns:8,8,2,2,resnet18_unet | lr:1e-2 | weights_id:vsunet18 | n_samples:8,resnet18_unet,VSUNet18,finetune,multi_finetune_on_drive_unet18_vessshape_weights_lr_e-2_ignore_class_weights,False,
14_test,0.9522080421447754,0.6637278199195862,0.7957643866539001,0.8000075221061707,0.7978802919387817,0.9682019387915268,resnet18_unet_weights_id:vsunet18_run:2_rep:2_ns:8,8,2,2,resnet18_unet | lr:1e-2 | weights_id:vsunet18 | n_samples:8,resnet18_unet,VSUNet18,finetune,multi_finetune_on_drive_unet18_vessshape_weights_lr_e-2_ignore_class_weights,False,
05_test,0.9495505094528198,0.6664343476295471,0.8663973808288574,0.7427664995193481,0.7998327016830444,0.9567629806223276,resnet18_unet_weights_id:vsunet18_run:2_rep:2_ns:8,8,2,2,resnet18_unet | lr:1e-2 | weights_id:vsunet18 | n_samples:8,resnet18_unet,VSUNet18,finetune,multi_finetune_on_drive_unet18_vessshape_weights_lr_e-2_ignore_class_weights,False,
08_test,0.9483324885368348,0.6245322227478027,0.8781926035881042,0.6837624907493591,0.7688763737678528,0.9609562322028088,resnet18_unet_weights_id:vsunet18_run:2_rep:2_ns:8,8,2,2,resnet18_unet | lr:1e-2 | weights_id:vsunet18 | n_samples:8,resnet18_unet,VSUNet18,finetune,multi_finetune_on_drive_unet18_vessshape_weights_lr_e-2_ignore_class_weights,False,
06_test,0.9446898698806764,0.6517202258110046,0.8540442585945129,0.7334060072898865,0.7891411781311035,0.9526606221263234,resnet18_unet_weights_id:vsunet18_run:2_rep:2_ns:8,8,2,2,resnet18_unet | lr:1e-2 | weights_id:vsunet18 | n_samples:8,resnet18_unet,VSUNet18,finetune,multi_finetune_on_drive_unet18_vessshape_weights_lr_e-2_ignore_class_weights,False,
15_test,0.9534376263618468,0.6458625793457031,0.7544147372245789,0.8178045153617859,0.7848317623138428,0.9707119235622,resnet18_unet_weights_id:vsunet18_run:2_rep:2_ns:8,8,2,2,resnet18_unet | lr:1e-2 | weights_id:vsunet18 | n_samples:8,resnet18_unet,VSUNet18,finetune,multi_finetune_on_drive_unet18_vessshape_weights_lr_e-2_ignore_class_weights,False,
02_test,0.9510900378227234,0.7193300127983093,0.8368430137634277,0.8366693258285522,0.83675616979599,0.9708232415257276,resnet18_unet_weights_id:vsunet18_run:2_rep:2_ns:8,8,2,2,resnet18_unet | lr:1e-2 | weights_id:vsunet18 | n_samples:8,resnet18_unet,VSUNet18,finetune,multi_finetune_on_drive_unet18_vessshape_weights_lr_e-2_ignore_class_weights,False,
16_test,0.9448338747024536,0.6417590975761414,0.8101822137832642,0.7553287744522095,0.7817944884300232,0.9629750432190584,resnet18_unet_weights_id:vsunet18_run:2_rep:2_ns:8,8,2,2,resnet18_unet | lr:1e-2 | weights_id:vsunet18 | n_samples:8,resnet18_unet,VSUNet18,finetune,multi_finetune_on_drive_unet18_vessshape_weights_lr_e-2_ignore_class_weights,False,
17_test,0.9438295960426332,0.6097921133041382,0.809537410736084,0.7119313478469849,0.7576035261154175,0.9575968437235955,resnet18_unet_weights_id:vsunet18_run:2_rep:2_ns:8,8,2,2,resnet18_unet | lr:1e-2 | weights_id:vsunet18 | n_samples:8,resnet18_unet,VSUNet18,finetune,multi_finetune_on_drive_unet18_vessshape_weights_lr_e-2_ignore_class_weights,False,
04_test,0.952622652053833,0.6835153102874756,0.8620932102203369,0.7674257755279541,0.8120096325874329,0.9546834478241054,resnet18_unet_weights_id:vsunet18_run:2_rep:2_ns:8,8,2,2,resnet18_unet | lr:1e-2 | weights_id:vsunet18 | n_samples:8,resnet18_unet,VSUNet18,finetune,multi_finetune_on_drive_unet18_vessshape_weights_lr_e-2_ignore_class_weights,False,
18_test,0.9447524547576904,0.6306359171867371,0.7309931516647339,0.8212209343910217,0.7734846472740173,0.9711895985106408,resnet18_unet_weights_id:vsunet18_run:2_rep:2_ns:8,8,2,2,resnet18_unet | lr:1e-2 | weights_id:vsunet18 | n_samples:8,resnet18_unet,VSUNet18,finetune,multi_finetune_on_drive_unet18_vessshape_weights_lr_e-2_ignore_class_weights,False,
03_test,0.9350277185440063,0.6277098059654236,0.791650652885437,0.7519308924674988,0.7712797522544861,0.943577040666302,resnet18_unet_weights_id:vsunet18_run:2_rep:3_ns:1,1,2,3,resnet18_unet | lr:1e-2 | weights_id:vsunet18 | n_samples:1,resnet18_unet,VSUNet18,finetune,multi_finetune_on_drive_unet18_vessshape_weights_lr_e-2_ignore_class_weights,False,
11_test,0.938871204853058,0.605518102645874,0.7874746918678284,0.7238004803657532,0.7542961835861206,0.9329164036563242,resnet18_unet_weights_id:vsunet18_run:2_rep:3_ns:1,1,2,3,resnet18_unet | lr:1e-2 | weights_id:vsunet18 | n_samples:1,resnet18_unet,VSUNet18,finetune,multi_finetune_on_drive_unet18_vessshape_weights_lr_e-2_ignore_class_weights,False,
01_test,0.9322167634963988,0.6006354689598083,0.72512286901474,0.7777097821235657,0.7504962682723999,0.9558403434960092,resnet18_unet_weights_id:vsunet18_run:2_rep:3_ns:1,1,2,3,resnet18_unet | lr:1e-2 | weights_id:vsunet18 | n_samples:1,resnet18_unet,VSUNet18,finetune,multi_finetune_on_drive_unet18_vessshape_weights_lr_e-2_ignore_class_weights,False,
09_test,0.944816827774048,0.5787055492401123,0.8485519289970398,0.6453627347946167,0.7331393361091614,0.9408467581473764,resnet18_unet_weights_id:vsunet18_run:2_rep:3_ns:1,1,2,3,resnet18_unet | lr:1e-2 | weights_id:vsunet18 | n_samples:1,resnet18_unet,VSUNet18,finetune,multi_finetune_on_drive_unet18_vessshape_weights_lr_e-2_ignore_class_weights,False,
07_test,0.9454529285430908,0.6420212388038635,0.8304314017295837,0.7388866543769836,0.7819889187812805,0.9500965313322962,resnet18_unet_weights_id:vsunet18_run:2_rep:3_ns:1,1,2,3,resnet18_unet | lr:1e-2 | weights_id:vsunet18 | n_samples:1,resnet18_unet,VSUNet18,finetune,multi_finetune_on_drive_unet18_vessshape_weights_lr_e-2_ignore_class_weights,False,
10_test,0.9419571161270142,0.604857325553894,0.7639471888542175,0.7438862919807434,0.7537832856178284,0.9402255920467102,resnet18_unet_weights_id:vsunet18_run:2_rep:3_ns:1,1,2,3,resnet18_unet | lr:1e-2 | weights_id:vsunet18 | n_samples:1,resnet18_unet,VSUNet18,finetune,multi_finetune_on_drive_unet18_vessshape_weights_lr_e-2_ignore_class_weights,False,
13_test,0.939261555671692,0.62892746925354,0.8244736790657043,0.7261565327644348,0.7721982002258301,0.9451353155533329,resnet18_unet_weights_id:vsunet18_run:2_rep:3_ns:1,1,2,3,resnet18_unet | lr:1e-2 | weights_id:vsunet18 | n_samples:1,resnet18_unet,VSUNet18,finetune,multi_finetune_on_drive_unet18_vessshape_weights_lr_e-2_ignore_class_weights,False,
12_test,0.9462357759475708,0.6285627484321594,0.8229543566703796,0.7268515229225159,0.771923303604126,0.9564623927710586,resnet18_unet_weights_id:vsunet18_run:2_rep:3_ns:1,1,2,3,resnet18_unet | lr:1e-2 | weights_id:vsunet18 | n_samples:1,resnet18_unet,VSUNet18,finetune,multi_finetune_on_drive_unet18_vessshape_weights_lr_e-2_ignore_class_weights,False,
19_test,0.93614000082016,0.615225613117218,0.6912176012992859,0.8483940362930298,0.7617828845977783,0.9615596435381922,resnet18_unet_weights_id:vsunet18_run:2_rep:3_ns:1,1,2,3,resnet18_unet | lr:1e-2 | weights_id:vsunet18 | n_samples:1,resnet18_unet,VSUNet18,finetune,multi_finetune_on_drive_unet18_vessshape_weights_lr_e-2_ignore_class_weights,False,
20_test,0.9449110627174376,0.595664381980896,0.7327380776405334,0.7610039710998535,0.7466036081314087,0.9607851708446796,resnet18_unet_weights_id:vsunet18_run:2_rep:3_ns:1,1,2,3,resnet18_unet | lr:1e-2 | weights_id:vsunet18 | n_samples:1,resnet18_unet,VSUNet18,finetune,multi_finetune_on_drive_unet18_vessshape_weights_lr_e-2_ignore_class_weights,False,
14_test,0.946868360042572,0.6352694630622864,0.7692392468452454,0.7848372459411621,0.7769599556922913,0.9571323386369376,resnet18_unet_weights_id:vsunet18_run:2_rep:3_ns:1,1,2,3,resnet18_unet | lr:1e-2 | weights_id:vsunet18 | n_samples:1,resnet18_unet,VSUNet18,finetune,multi_finetune_on_drive_unet18_vessshape_weights_lr_e-2_ignore_class_weights,False,
05_test,0.9410697817802428,0.6307446956634521,0.8081805109977722,0.7417955994606018,0.7735664248466492,0.9360204079060056,resnet18_unet_weights_id:vsunet18_run:2_rep:3_ns:1,1,2,3,resnet18_unet | lr:1e-2 | weights_id:vsunet18 | n_samples:1,resnet18_unet,VSUNet18,finetune,multi_finetune_on_drive_unet18_vessshape_weights_lr_e-2_ignore_class_weights,False,
08_test,0.942312479019165,0.5898228883743286,0.8472769856452942,0.6599907875061035,0.7419982552528381,0.9491399818096526,resnet18_unet_weights_id:vsunet18_run:2_rep:3_ns:1,1,2,3,resnet18_unet | lr:1e-2 | weights_id:vsunet18 | n_samples:1,resnet18_unet,VSUNet18,finetune,multi_finetune_on_drive_unet18_vessshape_weights_lr_e-2_ignore_class_weights,False,
06_test,0.936940371990204,0.6103324890136719,0.8266804218292236,0.6998909711837769,0.7580204606056213,0.9305062242054672,resnet18_unet_weights_id:vsunet18_run:2_rep:3_ns:1,1,2,3,resnet18_unet | lr:1e-2 | weights_id:vsunet18 | n_samples:1,resnet18_unet,VSUNet18,finetune,multi_finetune_on_drive_unet18_vessshape_weights_lr_e-2_ignore_class_weights,False,
15_test,0.9398708939552308,0.5866062045097351,0.6721635460853577,0.8217008113861084,0.7394477725028992,0.9573252232936528,resnet18_unet_weights_id:vsunet18_run:2_rep:3_ns:1,1,2,3,resnet18_unet | lr:1e-2 | weights_id:vsunet18 | n_samples:1,resnet18_unet,VSUNet18,finetune,multi_finetune_on_drive_unet18_vessshape_weights_lr_e-2_ignore_class_weights,False,
02_test,0.944754719734192,0.6881269812583923,0.8169177770614624,0.8135990500450134,0.8152550458908081,0.95732879960347,resnet18_unet_weights_id:vsunet18_run:2_rep:3_ns:1,1,2,3,resnet18_unet | lr:1e-2 | weights_id:vsunet18 | n_samples:1,resnet18_unet,VSUNet18,finetune,multi_finetune_on_drive_unet18_vessshape_weights_lr_e-2_ignore_class_weights,False,
16_test,0.9368187189102172,0.6029257774353027,0.7723367214202881,0.7332415580749512,0.7522815465927124,0.9473129379244716,resnet18_unet_weights_id:vsunet18_run:2_rep:3_ns:1,1,2,3,resnet18_unet | lr:1e-2 | weights_id:vsunet18 | n_samples:1,resnet18_unet,VSUNet18,finetune,multi_finetune_on_drive_unet18_vessshape_weights_lr_e-2_ignore_class_weights,False,
