run_name,num_samples,run,rep,wandb_group,model_class,Accuracy,IoU,Precision,Recall,Dice,AUC,model_type,stage,experiment,is_mock,weights
resnet50_unet_weights_id:FromScratch_run:2_rep:3_ns:18,18,2,3,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:18,resnet50_unet,0.9786712495485942,0.768681689898173,0.8939363431930542,0.8469329953193665,0.8682135828336079,0.9927442030612152,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:2_rep:3_ns:2,2,2,3,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:2,resnet50_unet,0.9638644393285116,0.5912818590799968,0.9450144934654237,0.6159914827346802,0.7340893109639486,0.9359169441345646,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:2_rep:3_ns:20,20,2,3,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:20,resnet50_unet,0.9782231934865316,0.7642700131734212,0.8966508309046427,0.8386949372291564,0.865428425470988,0.9919070274446667,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:2_rep:3_ns:4,4,2,3,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:4,resnet50_unet,0.9759572370847066,0.7456675561269125,0.8613327093919119,0.8511118499437967,0.8531432326634725,0.9893670390477756,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:2_rep:3_ns:6,6,2,3,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:6,resnet50_unet,0.9764474415779114,0.7496752850214641,0.8640308705965678,0.8528448605537414,0.8559637459119162,0.9895949538464562,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:2_rep:3_ns:8,8,2,3,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:8,resnet50_unet,0.9774101487795512,0.7513630159695943,0.9011464285850525,0.8202814730008443,0.8571183180809021,0.9878037287624134,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:3_rep:1_ns:1,1,3,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:1,resnet50_unet,0.968863489627838,0.6752597550551097,0.8224105473359425,0.7990496317545573,0.8049628233909607,0.9800958752964132,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:3_rep:1_ns:10,10,3,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:10,resnet50_unet,0.9789931599299112,0.7711924250920613,0.8974856932957967,0.8468700861930847,0.8698516432444254,0.9916966317358016,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:3_rep:1_ns:12,12,3,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:12,resnet50_unet,0.978628052075704,0.7682476488749186,0.8906394759813945,0.848895080089569,0.8681969515482585,0.9916937232526696,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:3_rep:1_ns:14,14,3,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:14,resnet50_unet,0.9788168573379517,0.7706773789723714,0.8926087474822998,0.8501344712575277,0.8695209352175395,0.9912224640305712,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:3_rep:1_ns:16,16,3,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:16,resnet50_unet,0.978684265613556,0.7700125932693481,0.8870515124003092,0.8551347827911377,0.8691242043177286,0.9917898010136912,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:3_rep:1_ns:18,18,3,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:18,resnet50_unet,0.9790920893351236,0.7716037082672119,0.9062737147013348,0.8399740839004517,0.8700052070617675,0.9918253670076466,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:3_rep:1_ns:2,2,3,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:2,resnet50_unet,0.9697986634572348,0.6891795865694682,0.8119960844516754,0.8287160523732503,0.8146057891845703,0.9858636631196904,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:3_rep:1_ns:20,20,3,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:20,resnet50_unet,0.977254467010498,0.7555341211954753,0.8874063873291016,0.8377541923522949,0.8595183475812276,0.9910224056860808,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:3_rep:1_ns:4,4,3,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:4,resnet50_unet,0.974749097029368,0.7275743770599366,0.8897954734166463,0.8040150785446167,0.8408136876424154,0.9845333303855206,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:3_rep:1_ns:6,6,3,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:6,resnet50_unet,0.9770826824506124,0.7547289363543193,0.8695479750633239,0.854445702234904,0.8591936079661051,0.9896630506052346,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:3_rep:1_ns:8,8,3,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:8,resnet50_unet,0.9773063802719116,0.7542457453409831,0.8894513964653015,0.833250298500061,0.8590061402320862,0.9883877843725056,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:3_rep:2_ns:1,1,3,2,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:1,resnet50_unet,0.9699285316467284,0.6859908386071523,0.8252501845359802,0.8115508866310119,0.8128366851806641,0.9815870313141872,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:3_rep:2_ns:10,10,3,2,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:10,resnet50_unet,0.9788570205370584,0.7702367353439331,0.8946752309799194,0.8481630802154541,0.8693005466461181,0.9919777657694776,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:3_rep:2_ns:12,12,3,2,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:12,resnet50_unet,0.9785362116495768,0.7657264264424642,0.8960062591234843,0.8417203863461812,0.8665773622194926,0.9917999662743606,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:3_rep:2_ns:14,14,3,2,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:14,resnet50_unet,0.9787545680999756,0.7705395944913228,0.892511510848999,0.8499922299385071,0.8694404904047648,0.9913694908559187,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:3_rep:2_ns:16,16,3,2,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:16,resnet50_unet,0.9783608174324036,0.768012105623881,0.8840774997075399,0.8552217594782512,0.867785104115804,0.9918574138162626,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:3_rep:2_ns:18,18,3,2,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:18,resnet50_unet,0.978913329442342,0.7698182185490926,0.9061401319503783,0.8375023023287456,0.8689245669047038,0.9920402843332552,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:3_rep:2_ns:2,2,3,2,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:2,resnet50_unet,0.9688918558756512,0.6878832125663757,0.7950881294409434,0.8473729825019837,0.8133921257654826,0.9856390011092152,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:3_rep:2_ns:20,20,3,2,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:20,resnet50_unet,0.9776044368743896,0.7591210118929546,0.8884834305445353,0.8412974937756856,0.8618615174293518,0.9918925711963196,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:3_rep:2_ns:4,4,3,2,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:4,resnet50_unet,0.9749955860773722,0.7331159488360087,0.8813563060760498,0.8170454955101013,0.8444535207748413,0.9846589734458426,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:3_rep:2_ns:6,6,3,2,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:6,resnet50_unet,0.9769269307454428,0.7534457023938497,0.8678547326723735,0.8551083739598592,0.8582875243822734,0.9896514004773972,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:3_rep:2_ns:8,8,3,2,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:8,resnet50_unet,0.9775629162788392,0.7571568489074707,0.8916747101147969,0.8347677413622538,0.8608443570137024,0.9879003702451824,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:3_rep:3_ns:1,1,3,3,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:1,resnet50_unet,0.9699411916732787,0.6846826712290446,0.829442431529363,0.804168225924174,0.811814284324646,0.9834983558020132,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:3_rep:3_ns:10,10,3,3,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:10,resnet50_unet,0.9790977517763774,0.7735614522298178,0.8918921947479248,0.854670082728068,0.8714415645599365,0.9921703592404614,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:3_rep:3_ns:12,12,3,3,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:12,resnet50_unet,0.9788472946484884,0.771188984711965,0.8887621402740479,0.854188441435496,0.8700510239601136,0.9921978771007358,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:3_rep:3_ns:14,14,3,3,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:14,resnet50_unet,0.978441530863444,0.767323706150055,0.8903643910090129,0.8483244689305623,0.8673619421323141,0.9910634519989626,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:3_rep:3_ns:16,16,3,3,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:16,resnet50_unet,0.9781332818667092,0.7664301013946533,0.8805428202946981,0.8561719393730164,0.8668177882830302,0.9921047222491578,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:3_rep:3_ns:18,18,3,3,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:18,resnet50_unet,0.9788188982009888,0.7699412020047506,0.9001612083117168,0.8426623519261678,0.8690280596415202,0.9919203253905428,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:3_rep:3_ns:2,2,3,3,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:2,resnet50_unet,0.9698078672091166,0.6900272277990976,0.8089047892888387,0.8322825463612874,0.8151107756296794,0.984336276198405,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:3_rep:3_ns:20,20,3,3,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:20,resnet50_unet,0.9773798163731892,0.7565632581710815,0.8882544366518657,0.8382075007756551,0.8602884737650554,0.9915497538748744,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:3_rep:3_ns:4,4,3,3,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:4,resnet50_unet,0.9747624365488688,0.7292611861228943,0.8850908041000366,0.8089779154459635,0.8419849252700806,0.9844122304374482,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:3_rep:3_ns:6,6,3,3,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:6,resnet50_unet,0.9767618767420452,0.7504046670595805,0.874317603111267,0.8444102772076925,0.8562957978248597,0.9898934716135418,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:3_rep:3_ns:8,8,3,3,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:8,resnet50_unet,0.9773717864354452,0.7545729867617289,0.8908379236857097,0.8323834307988485,0.8591510415077209,0.9886628009131074,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:4_rep:1_ns:1,1,4,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:1,resnet50_unet,0.9701151657104492,0.6871217107772827,0.8350215697288513,0.8087821181615193,0.8134465328852336,0.9838034386462196,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:4_rep:1_ns:10,10,4,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:10,resnet50_unet,0.9787040734291076,0.7670311196645101,0.899772334098816,0.8392602483431498,0.8673262564341228,0.9917407605433508,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:4_rep:1_ns:12,12,4,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:12,resnet50_unet,0.9787205131848652,0.7674043130874634,0.900509954293569,0.8393724425633748,0.8674670179684957,0.9912637801592205,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:4_rep:1_ns:14,14,4,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:14,resnet50_unet,0.9785207406679788,0.7670067358016968,0.8916849565505981,0.846921083132426,0.8672578771909077,0.9915168840930756,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:4_rep:1_ns:16,16,4,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:16,resnet50_unet,0.9785915851593018,0.7683758711814881,0.8944274830818176,0.8458449999491374,0.8680673249562582,0.9909580212341356,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:4_rep:1_ns:18,18,4,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:18,resnet50_unet,0.9791334064801536,0.7718886454900106,0.8998841524124146,0.8450241653124492,0.8703992438316345,0.9922596614046704,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:4_rep:1_ns:2,2,4,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:2,resnet50_unet,0.9743057322502136,0.7244675183296203,0.8774593750635783,0.8074845091501872,0.8385655426979065,0.9797626395076536,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:4_rep:1_ns:20,20,4,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:20,resnet50_unet,0.9787614917755127,0.7692593256632487,0.8966172138849894,0.8444424533843994,0.8686340530713399,0.991864120173424,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:4_rep:1_ns:4,4,4,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:4,resnet50_unet,0.9697449906667074,0.7008974719047546,0.7908169150352478,0.8762001649538675,0.8220131842295328,0.9894915989539051,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:4_rep:1_ns:6,6,4,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:6,resnet50_unet,0.9771879283587138,0.7559036779403686,0.875035605430603,0.8502408742904664,0.8598223026593527,0.9895895350061436,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:4_rep:1_ns:8,8,4,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:8,resnet50_unet,0.977887515227,0.7585098671913147,0.8947511339187622,0.8345193751653035,0.861650193532308,0.989002107974887,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:4_rep:2_ns:1,1,4,2,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:1,resnet50_unet,0.969283717473348,0.6856318906943003,0.81526176293691,0.8282502190272013,0.8122323822975158,0.9853903110950653,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:4_rep:2_ns:10,10,4,2,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:10,resnet50_unet,0.9786912568410238,0.7686071650187174,0.895224335193634,0.8451160128911336,0.8684208917617798,0.9916818176743918,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:4_rep:2_ns:12,12,4,2,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:12,resnet50_unet,0.97861114581426,0.7650263277689616,0.9070091183980306,0.8314973759651184,0.8657900873819987,0.9915863911110312,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:4_rep:2_ns:14,14,4,2,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:14,resnet50_unet,0.9782541640599568,0.7649408984184265,0.8905163232485453,0.8454525017738342,0.8658943621317545,0.9914988196291652,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:4_rep:2_ns:16,16,4,2,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:16,resnet50_unet,0.9781885250409444,0.7658391531308492,0.8883704845110575,0.8478331383069356,0.8663470077514649,0.9903028640201458,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:4_rep:2_ns:18,18,4,2,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:18,resnet50_unet,0.9785105101267496,0.7671211663881937,0.8920102508862814,0.8461040902137756,0.867306403319041,0.992270463829226,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:4_rep:2_ns:2,2,4,2,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:2,resnet50_unet,0.9745528777440388,0.7288910555839538,0.8654558634757996,0.8246644616127015,0.8416406528155009,0.982910166706276,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:4_rep:2_ns:20,20,4,2,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:20,resnet50_unet,0.978494837284088,0.7666726851463318,0.8962221956253051,0.8415253281593322,0.8669764089584351,0.9914490068113712,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:4_rep:2_ns:4,4,4,2,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:4,resnet50_unet,0.9694181354840596,0.698442884683609,0.7878087667624155,0.8760111117362976,0.8202624869346619,0.989278249552175,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:4_rep:2_ns:6,6,4,2,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:6,resnet50_unet,0.9774763655662536,0.7589833084742228,0.8757992164293925,0.8531268906593322,0.8618026932080587,0.9899819557244338,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:4_rep:2_ns:8,8,4,2,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:8,resnet50_unet,0.9776671814918518,0.7566509588559469,0.893950142065684,0.8330572406450908,0.8604360159238179,0.9888620706296664,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:4_rep:3_ns:1,1,4,3,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:1,resnet50_unet,0.9698648579915364,0.6900910266240438,0.8190522853533427,0.8283281016349793,0.815503028233846,0.98468356376595,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:4_rep:3_ns:10,10,4,3,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:10,resnet50_unet,0.978449482123057,0.7658238204320272,0.89425133228302,0.8424766286214193,0.8665529990196228,0.9915179876650028,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:4_rep:3_ns:12,12,4,3,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:12,resnet50_unet,0.978572599887848,0.765980175336202,0.9006922880808512,0.8376461132367452,0.8665634274482727,0.991450963170037,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:4_rep:3_ns:14,14,4,3,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:14,resnet50_unet,0.978224578698476,0.764438141187032,0.8920023171106974,0.8437983298301697,0.8654877495765686,0.9919379400349052,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:4_rep:3_ns:16,16,4,3,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:16,resnet50_unet,0.978385410308838,0.7665482139587403,0.8949502515792847,0.8432938663164774,0.8667301026980082,0.9903825887143034,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:4_rep:3_ns:18,18,4,3,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:18,resnet50_unet,0.978693908850352,0.7697606348991394,0.8913657156626383,0.8498999047279358,0.8689425786336263,0.9926796883919448,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:4_rep:3_ns:2,2,4,3,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:2,resnet50_unet,0.9747836788495382,0.7302518105506897,0.8760614625612895,0.8155395038922628,0.8426568603515625,0.9821378640406392,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:4_rep:3_ns:20,20,4,3,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:20,resnet50_unet,0.9785102852185568,0.766105523109436,0.8986474219957987,0.8389328114191691,0.8666074029604593,0.991727967774154,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:4_rep:3_ns:4,4,4,3,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:4,resnet50_unet,0.970410811106364,0.7046542298793793,0.7944637004534404,0.876956684589386,0.8250338220596314,0.989875011120722,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:4_rep:3_ns:6,6,4,3,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:6,resnet50_unet,0.977239765326182,0.7561453715960185,0.878302702109019,0.8472425254185995,0.8599253869056702,0.9898601856934064,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:4_rep:3_ns:8,8,4,3,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:8,resnet50_unet,0.9771148173014322,0.7505176838239034,0.8958678070704142,0.8243467322985332,0.8562103422482809,0.9886242201991422,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:5_rep:1_ns:1,1,5,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:1,resnet50_unet,0.964272538026174,0.5978958547115326,0.9381984488169351,0.6259222551186879,0.7408061075210571,0.9224430889692136,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:5_rep:1_ns:10,10,5,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:10,resnet50_unet,0.978083906173706,0.7626543990770975,0.8947300831476848,0.8380953820546468,0.8639835786819458,0.9899607987683116,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:5_rep:1_ns:12,12,5,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:12,resnet50_unet,0.9777376127243042,0.7582723601659139,0.8941024788220724,0.8345081400871277,0.8615300774574279,0.990655473030161,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:5_rep:1_ns:14,14,5,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:14,resnet50_unet,0.978861997127533,0.7708458471298217,0.8909722558657328,0.8518182412783305,0.8696539314587911,0.9910360732328514,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
